Recognition Log: Lunafreya Nguyen and Diego Batista Cruz // $1 Unistroke Recognizer // Provided XML // USER-DEPENDENT RANDOM-100,,,,,,,,,,,
User,GestureType,RandomIteration,numOfTrainingExamples,TotalSizeOfTrainingSet,TrainingSetContents,Candidate,RecoResultGestureType,CorrectIncorrect,RecoResultScore,RecoResultBestMatch,RecoResultNBestSorted
2,arrow10,1,10,100,arrow10,candidate,arrow10,right,58.22,2-arrow10,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,arrow10,undefined,10,100,arrow10,candidate,arrow10,right,60.37,undefined-arrow10,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,caret05,undefined,10,100,caret05,candidate,caret04,right,45.64,undefined-caret05,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,check03,undefined,10,100,check03,candidate,check04,right,40.02,undefined-check03,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,circle07,undefined,10,100,circle07,candidate,circle08,right,69.51,undefined-circle07,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,delete_mark05,undefined,10,100,delete_mark05,candidate,delete_mark04,right,43.2,undefined-delete_mark05,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,left_curly_brace07,undefined,10,100,left_curly_brace07,candidate,left_curly_brace08,right,40.77,undefined-left_curly_brace07,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,left_sq_bracket08,undefined,10,100,left_sq_bracket08,candidate,left_sq_bracket02,right,41.26,undefined-left_sq_bracket08,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,pigtail03,undefined,10,100,pigtail03,candidate,pigtail02,right,73.42,undefined-pigtail03,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,question_mark07,undefined,10,100,question_mark07,candidate,question_mark09,right,27.25,undefined-question_mark07,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,pigtail10,undefined,10,100,pigtail10,candidate,rectangle03,right,70.29,undefined-pigtail10,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
undefined,right_curly_brace03,undefined,10,100,right_curly_brace03,candidate,right_curly_brace06,right,42.91,undefined-right_curly_brace03,arrow10 58.22 | caret05 46.98 | check03 33.60 | circle07 66.69 | delete_mark05 43.55 | left_curly_brace07 36.02 | left_sq_bracket08 36.18 | pigtail03 71.85 | question_mark07 33.26 | pigtail10 56.67 | right_curly_brace03 43.55 | right_sq_bracket05 34.87 | star05 48.88 | triangle07 62.76 | v04 38.58 | x10 92.57 | arrow10 66.03 | caret05 52.67 | check03 40.15 | circle07 64.86 | delete_mark05 41.42 | left_curly_brace07 44.03 | left_sq_bracket08 39.22 | pigtail03 72.62 | question_mark07 32.60 | pigtail10 60.46 | right_curly_brace03 44.35 | right_sq_bracket05 37.12 | star05 49.29 | triangle07 70.40 | v04 45.63 | x10 90.00 | arrow10 62.31 | caret05 49.43 | check03 39.72 | circle07 68.37 | delete_mark05 41.87 | left_curly_brace07 37.67 | left_sq_bracket08 37.16 | pigtail03 75.13 | question_mark07 36.92 | pigtail10 57.89 | right_curly_brace03 45.31 | right_sq_bracket05 40.38 | star05 49.19 | triangle07 62.54 | v04 46.86 | x10 92.02 | arrow10 57.37 | caret05 45.24 | check03 36.44 | circle07 68.31 | delete_mark05 48.65 | left_curly_brace07 36.95 | left_sq_bracket08 39.66 | pigtail03 76.80 | question_mark07 30.14 | pigtail10 62.04 | right_curly_brace03 43.80 | right_sq_bracket05 35.78 | star05 49.83 | triangle07 74.05 | v04 44.94 | x10 90.25 | arrow10 62.70 | caret05 49.35 | check03 35.20 | circle07 68.56 | delete_mark05 41.83 | left_curly_brace07 38.46 | left_sq_bracket08 34.49 | pigtail03 75.57 | question_mark07 39.36 | pigtail10 56.98 | right_curly_brace03 46.38 | right_sq_bracket05 35.47 | star05 50.62 | triangle07 64.69 | v04 42.71 | x10 94.48 | arrow10 62.49 | caret05 46.79 | check03 40.15 | circle07 66.42 | delete_mark05 45.55 | left_curly_brace07 40.51 | left_sq_bracket08 39.18 | pigtail03 75.73 | question_mark07 30.42 | pigtail10 62.28 | right_curly_brace03 44.83 | right_sq_bracket05 35.54 | star05 52.11 | triangle07 72.35 | v04 48.79 | x10 89.72 | arrow10 60.38 | caret05 51.40 | check03 32.68 | circle07 63.52 | ]
